nexus_name,species_name,common_name,Category,ssb_presence,ssb_prevalence,mean_temp_2019,mean_precip_2019,mean_cloud_2019,mean_biomass_2019,predator_count,size_dimorphism_presence,median_body_size,body_size_range,lifespan,sex_ratio,median_group_size,group_structure,hierarchical_structure,mating_system,infant_rearing_strategy,imputed_mean_temp_2019,imputed_mean_precip_2019,imputed_mean_cloud_2019,imputed_mean_biomass_2019,imputed_predator_count,imputed_sexual_dimorphism,imputed_median_body_mass,imputed_bodymass_range,imputed_lifespan,imputed_adult_sex_ratio,imputed_median_group_size,
Propithecus_verreauxi_ott696018,Propithecus_verreauxi,Verreaux's sifaka,Strepsirrhini,1,2,26.8936707,0.004119619,0.74324978,2.63569183,27,0,3.5,0.2,31,1,8,Multi-male-multi-female,Matriarchal,Polygynous,Maternal,25.41873848,0.005285377,0.70857434,3.647352602,40.2000582,0,-1.265975036,-0.321908498,17.71573679,2,1,
Pseudopotto_martini_ott4941439,Pseudopotto_martini,False potto,Strepsirrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,1,Solitary,NA,Polygynous,Maternal,20.9307818,0.000245545,0.732968974,3.955699856,34,1,9.55,2.7,25,0.5,10,
Pygathrix_cinerea_ott786,Pygathrix_cinerea,Gray-shanked douc,Cercopithecidae,0,0,20.9307818,0.000245545,0.732968974,3.955699856,34,1,9.55,2.7,25,0.5,10,Multi-male-multi-female,Patriarchal,NA,Maternal,20.4186463,0.000676166,0.679750427,4.378966608,40,1,9,4.8,25,0.5,40,
Pygathrix_nemaeus_ott721486,Pygathrix_nemaeus,Red-shanked douc,Cercopithecidae,0,0,20.4186463,0.000676166,0.679750427,4.378966608,40,1,9,4.8,25,0.5,40,Fission-fusion,Patriarchal,Polygynandrous,Allo-parenting,24.1229127,0.000158183,0.655644729,3.985944944,39,1,8.5,5,25,0.5,27,
Pygathrix_nigripes_ott473243,Pygathrix_nigripes,Black-shanked douc,Cercopithecidae,0,0,24.1229127,0.000158183,0.655644729,3.985944944,39,1,8.5,5,25,0.5,27,Multi-male-multi-female,Patriarchal,Polygynous,Maternal,15.939386,0.004064484,0.886729121,3.644449714,28,1,11.25,5.5,20,0.2,15,
Rhinopithecus_avunculus_ott514757,Rhinopithecus_avunculus,Tonkin snub-nosed monkey,Cercopithecidae,0,0,15.939386,0.004064484,0.886729121,3.644449714,28,1,11.25,5.5,20,0.2,15,Single-male-multi-female,NA,Polygynous,Allo-parenting,-7.9833239,0.003554066,0.452113536,3.230594044,41,1,11.5,5,22.88285872,0.33,7,
Rhinopithecus_bieti_ott77080,Rhinopithecus_bieti,Black-and-white snub-nosed monkey,Cercopithecidae,0,0,-7.9833239,0.003554066,0.452113536,3.230594044,41,1,11.5,5,NA,0.33,7,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,2.209314,0.004681869,0.880360484,1.896997541,15,1,11.5,7,25,0.25,7,
Rhinopithecus_brelichi_ott1068677,Rhinopithecus_brelichi,Gray snub-nosed monkey,Cercopithecidae,0,0,2.209314,0.004681869,0.880360484,1.896997541,15,1,11.5,7,25,0.25,7,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,-1.387655533,0.00104902,0.574125836,2.233522735,26,1,16.1,7.4,25,0.2,45,
Rhinopithecus_roxellana_ott77083,Rhinopithecus_roxellana,Golden snub-nosed monkey,Cercopithecidae,1,711.6,-1.387655533,0.00104902,0.574125836,2.233522735,26,1,16.1,7.4,25,0.2,45,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,5.7750793,0.006369914,0.189395274,4.396227419,23,1,13,8,23,0.5,15.31488614,
Rhinopithecus_strykeri_ott1072533,Rhinopithecus_strykeri,Myanmar snub-nosed monkey,Cercopithecidae,0,0,5.7750793,0.006369914,0.189395274,4.396227419,23,1,13,8,23,0.5,NA,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,20.2371155,0.015461028,0.885413492,2.463702917,58,0,13,6,45,0.5,22,
Rungwecebus_kipunji_ott665522,Rungwecebus_kipunji,Kipunji,Cercopithecidae,0,0,20.2371155,0.015461028,0.885413492,2.463702917,58,0,13,6,45,0.5,22,Multi-male-multi-female,NA,NA,NA,25.9853384,0.010073257,0.860412304,3.691796899,57,0,0.5,0,10,3,8,
Saguinus_bicolor_ott254273,Saguinus_bicolor,Pied tamarin,Platyrrhini,0,0,25.9853384,0.010073257,0.860412304,3.691796899,57,0,0.5,0,10,3,8,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.69897494,0.009601045,0.802421303,4.356320038,63.80176985,0,1.418269343,0.449289473,15,1,8.675485721,
Saguinus_cruzlimai_ott5852670,Saguinus_cruzlimai,Cruz Lima's saddle-back tamarin,Platyrrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,15,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.42486165,0.011634259,0.931278091,4.635484972,56,0,0.41,0.11,13,1.5,9,
Saguinus_fuscicollis_ott1015238,Saguinus_fuscicollis,Brown-mantled tamarin,Platyrrhini,1,2,25.42486165,0.011634259,0.931278091,4.635484972,56,0,0.41,0.11,13,1.5,9,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,26.791795,0.005382717,0.58541723,4.440840094,74,0,0.57,0.68,13,2,9,
Saguinus_geoffroyi_ott235534,Saguinus_geoffroyi,Geoffroy's tamarin,Platyrrhini,1,2,26.791795,0.005382717,0.58541723,4.440840094,74,0,0.57,0.68,13,2,9,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.10399907,0.010259138,0.866466255,5.11712563,64.95876762,0,1.521257635,0.448423777,13.69318094,1,8.989182857,
Saguinus_graellsi_ott955071,Saguinus_graellsi,Graells's tamarin,Platyrrhini,0,0,NA,NA,,NA,NA,0,NA,NA,NA,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,24.9435344,0.009768295,0.933449014,4.529630081,65,0,0.4,0.2,15,1,8,
Saguinus_imperator_ott489221,Saguinus_imperator,Emperor tamarin,Platyrrhini,0,0,24.9435344,0.009768295,0.933449014,4.529630081,65,0,0.4,0.2,15,1,8,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.408364,0.006962776,0.840748927,5.553408603,68,0,0.724169954,0.2572442,20,1,7,
Saguinus_inustus_ott765147,Saguinus_inustus,Mottle-faced tamarin,Platyrrhini,0,0,25.408364,0.006962776,0.840748927,5.553408603,68,0,NA,NA,20,1,7,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.63239583,0.011352771,0.919893074,4.740796734,59,0,0.5,0,8,1,4,
Saguinus_labiatus_ott68899,Saguinus_labiatus,White-lipped tamarin,Platyrrhini,0,0,25.63239583,0.011352771,0.919893074,4.740796734,59,0,0.5,0,8,1,4,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,24.4088871,0.003615671,0.516723195,4.84338969,69,0,0.775289992,0.240982306,15,1,6.79868187,
Saguinus_leucopus_ott920962,Saguinus_leucopus,White-footed tamarin,Platyrrhini,0,0,24.4088871,0.003615671,0.516723195,4.84338969,69,0,NA,NA,15,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.6251174,0.012163944,0.821855142,4.320399172,57,0,4.054738349,1.00671907,8,1,8.220864134,
Saguinus_martinsi_ott156862,Saguinus_martinsi,Martins's tamarin,Platyrrhini,0,0,25.6251174,0.012163944,0.821855142,4.320399172,57,0,NA,NA,8,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.16823841,0.010205079,0.873845882,5.061019951,62.91753523,0,1.47771,0.407308741,12.38636187,1,8.978365715,
Saguinus_melanoleucus_ott429033,Saguinus_melanoleucus,White-mantled tamarin,Platyrrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.1675566,0.004187317,0.777268602,4.166580056,73,0,0.55,0.06,10,1,9.554197467,
Saguinus_midas_ott532397,Saguinus_midas,Golden-handed tamarin,Platyrrhini,0,0,25.1675566,0.004187317,0.777268602,4.166580056,73,0,0.55,0.06,10,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.54982537,0.011488788,0.925305286,4.609766283,58,0,0.55,0.1,17.07191399,1,6,
Saguinus_mystax_ott1015219,Saguinus_mystax,Moustached tamarin,Platyrrhini,1,2,25.54982537,0.011488788,0.925305286,4.609766283,58,0,0.55,0.1,NA,1,6,Multi-male-multi-female,NA,Polygynandrous,Allo-parenting,25.7110868,0.01283219,0.839582514,3.556415162,65,0,0.5,0,10,1,10,
Saguinus_niger_ott156859,Saguinus_niger,Black tamarin,Platyrrhini,0,0,25.7110868,0.01283219,0.839582514,3.556415162,65,0,0.5,0,10,1,10,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.03975973,0.010313197,0.859086629,5.17323131,67,0,1.564805269,0.489538813,15,1,9,
Saguinus_nigricollis_ott1015216,Saguinus_nigricollis,Black-mantled tamarin,Platyrrhini,0,0,25.03975973,0.010313197,0.859086629,5.17323131,67,0,NA,NA,15,1,9,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,28.066043,0.001031096,0.380133233,4.283303653,62,0,0.41,0.02,13,1,6,
Saguinus_oedipus_ott489218,Saguinus_oedipus,Cotton-top tamarin,Platyrrhini,1,2,28.066043,0.001031096,0.380133233,4.283303653,62,0,0.41,0.02,13,1,6,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,25.2353271,0.009246139,0.888778876,5.158204095,57,0,1.264894808,0.20638154,6,1,8.967548572,
Saguinus_tripartitus_ott394176,Saguinus_tripartitus,Golden-mantled tamarin,Platyrrhini,0,0,25.2353271,0.009246139,0.888778876,5.158204095,57,0,NA,NA,6,1,NA,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,26.3366769,0.012041481,0.823866968,3.611796823,66,0,1.25165242,0.291979877,10,1,10,
Saguinus_ursulus_ott6145175,Saguinus_ursulus,Eastern black-handed tamarin,Platyrrhini,0,0,26.3366769,0.012041481,0.823866968,3.611796823,66,0,NA,NA,10,1,10,Multi-male-multi-female,Matriarchal,Polyandrous,Allo-parenting,24.02828325,0.011650325,0.914229002,4.507017382,84,1,0.56,0.32,20,1,35,
Saimiri_boliviensis_ott977385,Saimiri_boliviensis,Black-capped squirrel monkey,Platyrrhini,0,0,24.02828325,0.011650325,0.914229002,4.507017382,84,1,0.56,0.32,20,1,35,Multi-male-multi-female,Matriarchal,Polygynandrous,Allo-parenting,25.1798372,0.006122862,0.799863675,4.734052909,81,1,0.93,0.35,18.61321462,0.33,38,
Saimiri_cassiquiarensis_ott6145200,Saimiri_cassiquiarensis,Humboldt's squirrel monkey,Platyrrhini,0,0,25.1798372,0.006122862,0.799863675,4.734052909,81,1,0.93,0.35,NA,0.33,38,Multi-male-multi-female,Matriarchal,Polygynandrous,Allo-parenting,24.88159485,0.001577302,0.30280367,5.73069684,62,1,0.77,0.13,15,0.25,48,
Saimiri_oerstedii_ott4337,Saimiri_oerstedii,Central American squirrel monkey,Platyrrhini,0,0,24.88159485,0.001577302,0.30280367,5.73069684,62,1,0.77,0.13,15,0.25,48,Multi-male-multi-female,Patriarchal,Polygynandrous,Allo-parenting,25.2432436,0.004951553,0.785707231,4.140414781,73,1,0.93,0,25,1,15,
Saimiri_sciureus_ott842875,Saimiri_sciureus,Common squirrel monkey,Platyrrhini,1,31,25.2432436,0.004951553,0.785707231,4.140414781,73,1,0.93,0,25,1,15,Multi-male-multi-female,Patriarchal,Polygynandrous,Allo-parenting,25.3357301,0.012309514,0.906732513,4.333203601,81,1,0.91,0.58,20,0.662741863,45,
Saimiri_ustus_ott455668,Saimiri_ustus,Bare-eared squirrel monkey,Platyrrhini,0,0,25.3357301,0.012309514,0.906732513,4.333203601,81,1,0.91,0.58,20,NA,45,Multi-male-multi-female,Matriarchal,Polygynandrous,Allo-parenting,26.3016968,0.009462946,0.904921007,4.842797667,51,1,0.94,0.58,15,1,48,
Saimiri_vanzolinii_ott3607558,Saimiri_vanzolinii,Black squirrel monkey,Platyrrhini,0,0,26.3016968,0.009462946,0.904921007,4.842797667,51,1,0.94,0.58,15,1,48,Multi-male-multi-female,NA,Polygynandrous,Allo-parenting,24.90630965,0.004827697,0.503317338,3.909382004,60,1,3.08,3.45,15,0.5,10,
Sapajus_apella_ott197026,Sapajus_apella,Tufted capuchin,Platyrrhini,1,2,24.90630965,0.004827697,0.503317338,3.909382004,60,1,3.08,3.45,15,0.5,10,Multi-male-multi-female,Patriarchal,Polygynous,Maternal,27.7660846,0.004847944,0.664495137,3.415992991,97,1,3.05,3.5,30,0.648042262,18,
Sapajus_cay_ott775268,Sapajus_cay,Azaras's capuchin,Platyrrhini,0,0,27.7660846,0.004847944,0.664495137,3.415992991,97,1,3.05,3.5,30,NA,18,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,26.489979,0.003809175,0.617675698,1.736139269,50,1,2.6,0.8,25,1,18,
Sapajus_flavius_ott299416,Sapajus_flavius,Blond capuchin,Platyrrhini,0,0,26.489979,0.003809175,0.617675698,1.736139269,50,1,2.6,0.8,25,1,18,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,26.4168472,0.007048928,0.678110003,2.478318382,86,1,2.8,1.4,25,0.5,15,
Sapajus_libidinosus_ott748283,Sapajus_libidinosus,Black-striped capuchin,Platyrrhini,1,1,26.4168472,0.007048928,0.678110003,2.478318382,86,1,2.8,1.4,25,0.5,15,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,25.361524,0.007181518,0.617863353,3.234314899,72,1,2.65,1.3,30,1,15,
Sapajus_nigritus_ott411831,Sapajus_nigritus,Black capuchin,Platyrrhini,1,10.5,25.361524,0.007181518,0.617863353,3.234314899,72,1,2.65,1.3,30,1,15,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,26.4526523,0.00261426,0.496862054,2.458949495,64,1,3.25,1.5,25,0.5,20,
Sapajus_xanthosternos_ott331561,Sapajus_xanthosternos,Golden-bellied capuchin,Platyrrhini,1,1,26.4526523,0.00261426,0.496862054,2.458949495,64,1,3.25,1.5,25,0.5,20,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,26.2827463,0.006558616,0.833253205,3.068792308,17,1,0.742795052,0.356609357,8,0.33,1,
Sciurocheirus_makandensis_ott6145318,Sciurocheirus_makandensis,Makande squirrel galago,Strepsirrhini,0,0,26.2827463,0.006558616,0.833253205,3.068792308,17,1,NA,NA,8,0.33,1,Solitary,NA,Polygynous,Maternal,-7.3397325,0.011937562,0.649864463,3.053147945,40,1,17.7,0,26.76208868,0.2,15,
Semnopithecus_ajax_ott3607622,Semnopithecus_ajax,Kashmir gray langur,Cercopithecidae,0,0,-7.3397325,0.011937562,0.649864463,3.053147945,40,1,17.7,0,NA,0.2,15,Multi-male-multi-female,Patriarchal,Polygynous,Allo-parenting,18.6116955,0.001341693,0.1124458,1.802286457,48,1,14.3,5.2,30,0.25,30,
Semnopithecus_entellus_ott276589,Semnopithecus_entellus,Northern plains gray langur,Cercopithecidae,1,380.67,18.6116955,0.001341693,0.1124458,1.802286457,48,1,14.3,5.2,30,0.25,30,Fission-fusion,Patriarchal,Polygynous,Allo-parenting,10.7512239,0.003591594,0.342321147,2.693835107,84,1,12.5,0,20,0.13,18,
Semnopithecus_hector_ott737534,Semnopithecus_hector,Tarai gray langur,Cercopithecidae,0,0,10.7512239,0.003591594,0.342321147,2.693835107,84,1,12.5,0,20,0.13,18,Multi-male-multi-female,NA,Polygynandrous,Maternal,22.0123465,5.92E-05,0.133349413,1.562844248,56,1,13.5,9,30,0.25,60,
Semnopithecus_hypoleucos_ott3607623,Semnopithecus_hypoleucos,Black-footed gray langur,Cercopithecidae,0,0,22.0123465,5.92E-05,0.133349413,1.562844248,56,1,13.5,9,30,0.25,60,Multi-male-multi-female,Patriarchal,Polygynous,Maternal,12.10336154,0.004082829,0.389753962,2.52585292,52.07141913,1,5.2,0,20,0.25,3,
Semnopithecus_natunae_ott7655048,Semnopithecus_natunae,Natuna Island langur,Cercopithecidae,0,0,NA,NA,NA,NA,NA,1,5.2,0,20,0.25,3,Monogamous pairs,Dominant pair,Monogamous,Maternal,24.14031133,0.001181324,0.395922844,2.078098028,41,1,12.5,7,30,0.04,40,
Semnopithecus_priam_ott627774,Semnopithecus_priam,Tufted gray langur,Cercopithecidae,0,0,24.14031133,0.001181324,0.395922844,2.078098028,41,1,12.5,7,30,0.04,40,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,-4.4134975,0.005360386,0.533189072,1.684967528,72,1,17,2,30,0.5,18,
Semnopithecus_schistaceus_ott3607625,Semnopithecus_schistaceus,Nepal gray langur,Cercopithecidae,0,0,-4.4134975,0.005360386,0.533189072,1.684967528,72,1,17,2,30,0.5,18,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,26.8443695,0.009396169,0.896246096,4.371740564,9,1,6.55,2.7,20.44945007,0.33,5,
Simias_concolor_ott621138,Simias_concolor,Pig-tailed langur,Cercopithecidae,0,0,26.8443695,0.009396169,0.896246096,4.371740564,9,1,6.55,2.7,NA,0.33,5,Single-male-multi-female,Patriarchal,Polygynous,Maternal,24.9559426,0.005851648,0.88343276,4.912609774,32,0,12.25,3.5,40,1,4,
Symphalangus_syndactylus_ott417961,Symphalangus_syndactylus,Siamang,Hylobatidae,1,1,24.9559426,0.005851648,0.88343276,4.912609774,32,0,12.25,3.5,40,1,4,Monogamous pairs,NA,Monogamous,Shared parental care,24.3612629,0.009108628,0.945807547,5.274075861,15,1,0.138780391,0.092375856,16,1,1,
Tarsius_dentatus_ott712758,Tarsius_dentatus,Dian's tarsier,Tarsiiformes,0,0,24.3612629,0.009108628,0.945807547,5.274075861,15,1,NA,NA,16,1,1,Solitary,NA,Polygynandrous,Maternal,26.7177242,0.009317139,0.945737475,3.424371961,14,1,0.12,0.02,16,1,1,
Tarsius_fuscus_ott5925595,Tarsius_fuscus,Makassar tarsier,Tarsiiformes,0,0,26.7177242,0.009317139,0.945737475,3.424371961,14,1,0.12,0.02,16,1,1,Solitary,NA,Polygynandrous,Maternal,23.7655561,0.011552241,0.961328393,4.849765972,16,1,0.255969235,0.17093757,16,1,1,
Tarsius_lariang_ott318683,Tarsius_lariang,Lariang tarsier,Tarsiiformes,0,0,23.7655561,0.011552241,0.961328393,4.849765972,16,1,NA,NA,16,1,1,Solitary,NA,Polygynandrous,Maternal,27.9446045,0.004426161,0.918229133,5.17064627,11,1,0.138780391,0.092375856,16,1,1,
Tarsius_pelengensis_ott3607736,Tarsius_pelengensis,Peleng tarsier,Tarsiiformes,0,0,27.9446045,0.004426161,0.918229133,5.17064627,11,1,NA,NA,16,1,1,Solitary,NA,Polygynandrous,Maternal,22.3176361,0.015197506,0.967061758,5.057849646,16,1,0.06,0,12,1,1,
Tarsius_pumilus_ott3607739,Tarsius_pumilus,Pygmy tarsier,Tarsiiformes,0,0,22.3176361,0.015197506,0.967061758,5.057849646,16,1,0.06,0,12,1,1,Solitary,NA,Polygynandrous,Maternal,26.5353943,0.001892055,0.834552765,4.896257782,5,1,0.13,0.05,12,1,1,
Tarsius_sangirensis_ott49187,Tarsius_sangirensis,Sangihe tarsier,Tarsiiformes,0,0,26.5353943,0.001892055,0.834552765,4.896257782,5,1,0.13,0.05,12,1,1,Solitary,NA,Polygynandrous,Maternal,24.9165148,0.00491062,0.881621752,5.736542087,15,1,0.172103775,0.123837776,17,1,1,
Tarsius_spectrumgurskyae_ott7655127,Tarsius_spectrumgurskyae,Gursky's spectral tarsier,Tarsiiformes,0,0,24.9165148,0.00491062,0.881621752,5.736542087,15,1,NA,NA,17,1,1,Solitary,NA,Polygynandrous,Maternal,25.3223386,0.004847516,0.893338234,5.807539803,15,1,0.096129975,0.05210792,14.72010552,1,1,
Tarsius_supriatnai_ott7655128,Tarsius_supriatnai,Jatna's tarsier,Tarsiiformes,0,0,25.3223386,0.004847516,0.893338234,5.807539803,15,1,NA,NA,NA,1,1,Solitary,NA,Polygynandrous,Maternal,27.25762712,0.00939799,0.926744881,5.045745309,12,1,0.13,0.05,12,1,1,
Tarsius_tarsier_ott721280,Tarsius_tarsier,Spectral tarsier,Tarsiiformes,0,0,27.25762712,0.00939799,0.926744881,5.045745309,12,1,0.13,0.05,12,1,1,Solitary,NA,Polygynandrous,Maternal,26.7981812,0.002006658,0.845193774,5.6953125,2,1,0.11,0.02,14.71969058,1,1,
Tarsius_tumpara_ott6145231,Tarsius_tumpara,Siau Island tarsier,Tarsiiformes,0,0,26.7981812,0.002006658,0.845193774,5.6953125,2,1,0.11,0.02,NA,1,1,Solitary,NA,Polygynandrous,Maternal,25.5104553,0.008804432,0.936213875,4.893567566,15,1,0.056028928,-0.017833946,10,1,1,
Tarsius_wallacei_ott234367,Tarsius_wallacei,Wallace's tarsier,Tarsiiformes,0,0,25.5104553,0.008804432,0.936213875,4.893567566,15,1,NA,NA,10,1,1,Solitary,NA,Polygynandrous,Maternal,20.38748978,0.000873833,0.232903398,1.799573225,56,1,17,6,15,0.33,27,
Theropithecus_gelada_ott741053,Theropithecus_gelada,Gelada,Cercopithecidae,1,2,20.38748978,0.000873833,0.232903398,1.799573225,56,1,17,6,15,0.33,27,Multi-male-multi-female,Dominant pair,Polygynous,Maternal,26.45923535,0.008146814,0.859355356,4.873953931,13,1,10,0,20,0.33,25,
Trachypithecus_auratus_ott240209,Trachypithecus_auratus,East javan langur,Cercopithecidae,0,0,26.45923535,0.008146814,0.859355356,4.873953931,13,1,10,0,20,0.33,25,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,24.1694031,0.000749623,0.575968862,5.897901654,38,1,7.934363313,1.768023355,29.23515683,0.33,14.18092388,
Trachypithecus_barbei_ott597818,Trachypithecus_barbei,Tenasserim lutung,Cercopithecidae,0,0,24.1694031,0.000749623,0.575968862,5.897901654,38,1,NA,NA,NA,0.33,NA,Single-male-multi-female,Patriarchal,Polygynous,NA,26.73819967,0.006771198,0.89088313,4.075524328,17,1,6.15,0.9,20,1,30,
Trachypithecus_cristatus_ott735418,Trachypithecus_cristatus,Silvery lutung,Cercopithecidae,0,0,26.73819967,0.006771198,0.89088313,4.075524328,17,1,6.15,0.9,20,1,30,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,17.1626831,0.00189725,0.887794301,3.320861926,27,1,8.35,4.3,20,0.5,10,
Trachypithecus_delacouri_ott48788,Trachypithecus_delacouri,Delacour's langur,Cercopithecidae,0,0,17.1626831,0.00189725,0.887794301,3.320861926,27,1,8.35,4.3,20,0.5,10,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,19.29094645,0.001857507,0.630872484,4.161441355,29.73320878,1,6.95277475,2.111842143,22.8949673,1,14.63454854,
Trachypithecus_ebenus_ott3607628,Trachypithecus_ebenus,Indochinese black langur,Cercopithecidae,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,8.7032285,0.003139405,0.845837215,2.373808638,39,1,6.7,2.4,20.60666181,1,13,
Trachypithecus_francoisi_ott43805,Trachypithecus_francoisi,Francois' leaf monkey,Cercopithecidae,0,0,8.7032285,0.003139405,0.845837215,2.373808638,39,1,6.7,2.4,NA,1,13,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,14.4468094,0.003392752,0.161577788,2.3220202,54,1,10.5,3,25.94365821,0.5,9,
Trachypithecus_geei_ott118937,Trachypithecus_geei,Gee's golden langur,Cercopithecidae,0,0,14.4468094,0.003392752,0.161577788,2.3220202,54,1,10.5,3,NA,0.5,9,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,27.0510936,0.003392752,0.57343541,4.257541123,28,1,6.75,0.5,25,0.25,29,
Trachypithecus_germaini_ott597815,Trachypithecus_germaini,Germain's langur,Cercopithecidae,0,0,27.0510936,0.003392752,0.57343541,4.257541123,28,1,6.75,0.5,25,0.25,29,Multi-male-multi-female,Patriarchal,Polygynandrous,Allo-parenting,20.0453532,0.000671431,0.663363683,3.882531009,32,1,7.5,3,21.44986319,0.75,18,
Trachypithecus_hatinhensis_ott1038626,Trachypithecus_hatinhensis,Hatinh langur,Cercopithecidae,0,0,20.0453532,0.000671431,0.663363683,3.882531009,32,1,7.5,3,NA,0.75,18,Multi-male-multi-female,Patriarchal,Polygynandrous,Allo-parenting,23.5051346,0.000846731,0.361627347,4.729085384,47,1,12.85,3.9,29,0.5,18,
Trachypithecus_johnii_ott514751,Trachypithecus_johnii,Nilgiri langur,Cercopithecidae,1,2,23.5051346,0.000846731,0.361627347,4.729085384,47,1,12.85,3.9,29,0.5,18,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,21.1182571,0.00119063,0.395733602,5.032941024,30,1,7.9,1.4,25,0.5,15,
Trachypithecus_laotum_ott250663,Trachypithecus_laotum,Laotian langur,Cercopithecidae,0,0,21.1182571,0.00119063,0.395733602,5.032941024,30,1,7.9,1.4,25,0.5,15,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.9568759,0.00929081,0.869098789,2.392524899,22,1,11.5,3,20,0.460374047,13,
Trachypithecus_mauritius_ott6145137,Trachypithecus_mauritius,West Javan langur,Cercopithecidae,0,0,25.9568759,0.00929081,0.869098789,2.392524899,22,1,11.5,3,20,NA,13,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,27.00500879,0.000981089,0.715262502,5.083960188,19,1,7.4,1.8,30,0.5,12,
Trachypithecus_obscurus_ott43798,Trachypithecus_obscurus,Dusky leaf monkey,Cercopithecidae,0,0,27.00500879,0.000981089,0.715262502,5.083960188,19,1,7.4,1.8,30,0.5,12,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,19.16087805,0.000422277,0.258187994,3.616007933,62,1,6.75,1.1,30,1,18,
Trachypithecus_phayrei_ott703784,Trachypithecus_phayrei,Phayre's leaf monkey,Cercopithecidae,0,0,19.16087805,0.000422277,0.258187994,3.616007933,62,1,6.75,1.1,30,1,18,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,18.1679321,0.001988986,0.779872894,4.678100586,16,1,8.15,2.7,20,0.5,6,
Trachypithecus_poliocephalus_ott250658,Trachypithecus_poliocephalus,Cat Ba langur,Cercopithecidae,0,0,18.1679321,0.001988986,0.779872894,4.678100586,16,1,8.15,2.7,20,0.5,6,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,27.4999295,0.003422619,0.822801464,3.941755888,32,1,6.15,0.9,20,0.481359466,24,
Trachypithecus_selangorensis_ott6145139,Trachypithecus_selangorensis,Selangor silvered langur,Cercopithecidae,0,0,27.4999295,0.003422619,0.822801464,3.941755888,32,1,6.15,0.9,20,NA,24,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,3.8508545,0.010157413,0.302262351,4.137680516,32,1,10.92414222,3.144329519,25.84686857,0.33,9.9848933,
Trachypithecus_shortridgei_ott514267,Trachypithecus_shortridgei,Shortridge's langur,Cercopithecidae,0,0,3.8508545,0.010157413,0.302262351,4.137680516,32,1,NA,NA,NA,0.33,NA,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,24.46965733,0.00644496,0.581246496,3.167121957,29,1,7,4,23,0.33,7,
Trachypithecus_vetulus_ott721477,Trachypithecus_vetulus,Purple-faced langur,Cercopithecidae,0,0,24.46965733,0.00644496,0.581246496,3.167121957,29,1,7,4,23,0.33,7,Single-male-multi-female,Patriarchal,Polygynous,Allo-parenting,25.1915222,0.00922534,0.913743317,5.473164992,25,0,3.45,0.3,20,1.003738494,17,
